"",".rownames","price_3_nights","neigh_simp","number_of_reviews","reviews_per_month",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"473","477",1485.84,"Unincorporated Areas",134,2.79,866.613028603715,619.226971396285,0.00145248529643142,740.33885312276,0.000169893218958935,0.837128529220546
"474","478",510.38,"Unincorporated Areas",150,3.08,834.927410505609,-324.547410505609,0.00150989688138724,740.504412040955,4.85196989101122e-05,-0.438765944745381
"475","479",353.34,"Unincorporated Areas",162,3.46,797.322978246812,-443.982978246812,0.00159580915899961,740.449759387139,9.59848840290374e-05,-0.600260503840114
"476","480",1359,"City of Capitola",33,0.68,1403.05532399046,-44.0553239904618,0.00719674134861153,740.565948808162,4.31030842129023e-06,-0.059730128414458
"477","481",298.98,"Unincorporated Areas",59,1.21,1033.93012188429,-734.950121884286,0.001746244062778,740.245451205887,0.000287899433799364,-0.99372001161576
"478","482",875.8,"Unincorporated Areas",32,0.7,1089.15624556566,-213.356245565657,0.00204097643751239,740.540000457271,2.83743116531452e-05,-0.288519819426525
"479","483",1766.7,"Unincorporated Areas",9,0.29,1134.11877386808,632.581226131921,0.00235399395143707,740.328684860974,0.000287863793994058,0.85556835033117
"480","484",567.76,"Unincorporated Areas",51,1.09,1047.64366652023,-479.883666520229,0.00180490210644774,740.429983374894,0.000126881050197699,-0.648865820526939
"481","485",1407.32,"City of Santa Cruz",33,0.73,1190.79579626607,216.524203733934,0.0046856122374101,740.53911519756,6.74467027078148e-05,0.293192566452947
"482","486",706.68,"Unincorporated Areas",123,2.75,874.822830412585,-168.142830412585,0.00142291577018347,740.550283664564,1.22708529269565e-05,-0.227307728477626
"483","487",570.78,"Unincorporated Areas",441,9.28,179.809216450893,390.970783549107,0.0100961649319115,740.475330325755,0.000479028192484542,0.530853209273334
"484","488",1585.5,"Unincorporated Areas",41,1.03,1057.12024542796,528.379754572039,0.00183673682693365,740.400858733814,0.000156544620890081,0.714450301492543
"485","489",1963,"Unincorporated Areas",31,0.68,1091.29629152777,871.703708472229,0.00205464148595582,740.114430976088,0.000476828665969213,1.17880551297154
"486","490",936.2,"Unincorporated Areas",46,1.03,1054.93707326983,-118.737073269827,0.00183646777847929,740.558716074663,7.90414022450493e-06,-0.16055067520851
"487","491",1346.92,"Unincorporated Areas",29,0.67,1093.02126615627,253.898733843731,0.00206164464219178,740.528717350564,4.0590975792197e-05,0.343348633782821
"488","492",1365.04,"Unincorporated Areas",33,0.87,1074.24061312488,290.79938687512,0.00193223148985641,740.516752631466,4.9891677757798e-05,0.393224090937238
"489","493",271.8,"Unincorporated Areas",163,3.57,787.5175803975,-515.7175803975,0.00162159939990801,740.40876640775,0.000131607044388482,-0.697253967270429
"490","494",1014.72,"Unincorporated Areas",15,0.37,1124.68532115637,-109.965321156366,0.00228641374473645,740.559907330406,8.44805213182476e-06,-0.148723449448866
"491","495",1292.56,"City of Santa Cruz",50,1.06,1155.26672067536,137.293279324643,0.00446973180814892,740.555857524165,2.58567017644595e-05,0.18588685941775
"492","496",1093.24,"City of Santa Cruz",17,0.96,1178.19271457148,-84.9527145714778,0.00460734532939019,740.562801567781,1.02074782838227e-05,-0.115028826963785
"493","497",1117.4,"Unincorporated Areas",18,0.54,1108.89641985234,8.50358014766425,0.00215849925672489,740.567067618504,4.76798014998505e-08,0.0114999955967919
"494","498",501.32,"Unincorporated Areas",120,2.75,876.132733707465,-374.812733707465,0.00141725386188355,740.483493340396,6.07309743374462e-05,-0.506697724551606
"495","499",600.98,"Unincorporated Areas",224,4.74,661.233305534711,-60.2533055347112,0.00237057679847835,740.564947867877,2.63014279351882e-06,-0.0814934865789935
"496","500",1229.14,"City of Santa Cruz",81,1.72,1085.51847278882,143.621527211182,0.004163670142287,740.554800009812,2.63415609375431e-05,0.194425042899471
"497","501",930.16,"City of Santa Cruz",173,4.04,847.752367542529,82.4076324574714,0.00434519649296453,740.563056960726,9.05375524088884e-06,0.111568009922691
"498","502",169.12,"City of Santa Cruz",148,3.1,938.728570266142,-769.608570266142,0.00405738893451975,740.21357244032,0.000736919153863336,-1.04178808077855
"499","503",628.16,"City of Capitola",254,5.45,900.295464579523,-272.135464579523,0.00819437410652363,740.522731026698,0.000187644128280434,-0.369146287239775
"500","504",679.5,"City of Santa Cruz",156,3.41,908.832616090561,-229.332616090561,0.00411453881589562,740.53572304425,6.63645373886448e-05,-0.310447219957697
"501","505",1096.26,"City of Santa Cruz",113,2.4,1013.63017894016,82.6298210598358,0.00401939044453242,740.563036404989,8.41461199451734e-06,0.111850522329564
"502","506",1241.22,"Unincorporated Areas",173,4.01,745.676182410492,495.543817589508,0.00179565354273452,740.42088798847,0.000134601468970374,0.670037300003071
"503","507",1114.38,"Unincorporated Areas",18,0.44,1117.41347750478,-3.03347750477678,0.00223108982768861,740.567105206713,6.27250072394173e-09,-0.00410253638002668
"504","508",1247.26,"Unincorporated Areas",191,4.11,729.299704988771,517.960295011229,0.00189965151282682,740.407341571393,0.000155603909400344,0.700383670472566
"505","509",265.76,"Scotts Valley/Watsonville",71,1.52,643.370208552273,-377.610208552273,0.0406348867704437,740.478770831782,0.00191478803894103,-0.520808917708152
"506","510",604,"City of Santa Cruz",29,0.66,1198.50427434928,-594.504274349282,0.00473739562797136,740.356023717155,0.000514133954590997,-0.805031333276779
"507","511",380.52,"City of Santa Cruz",16,0.38,1228.02828338726,-847.508283387264,0.00495924439765853,740.137969562196,0.00109426804638877,-1.14775756237431
"508","512",857.68,"City of Capitola",62,1.36,1332.47693343669,-474.796933436688,0.00680862802076722,740.432198966121,0.000473272841845655,-0.643603033246381
"509","513",594.94,"City of Santa Cruz",59,1.33,1128.34095512913,-533.400955129125,0.00432614119397922,740.397259913507,0.00037763835676604,-0.722140799567539
"510","514",4212.9,"Unincorporated Areas",81,1.73,980.035464595805,3232.86453540419,0.0015409309256543,734.319589217164,0.00491359881985576,4.37068009306251
"511","515",981.5,"City of Santa Cruz",100,3.18,952.87337686227,28.6266231377301,0.00413015942118628,740.566621624673,1.03801573746724e-06,0.0387521209131642
"512","516",709.7,"Unincorporated Areas",70,1.54,1001.02085288334,-291.320852883337,0.00160079075095811,740.516588635713,4.14544632838899e-05,-0.393863834331508
"513","517",504.34,"City of Capitola",166,3.71,1086.91609771515,-582.576097715146,0.00679429896447168,740.363990572234,0.000711006565780197,-0.78969557819679
"514","518",818.42,"Unincorporated Areas",112,2.43,906.88039364829,-88.4603936482901,0.00142372448175699,740.56245327111,3.39831194777206e-06,-0.119587253487749
"515","519",265.76,"Unincorporated Areas",468,10.14,94.7733909859788,170.986609014021,0.0122533911282991,740.549518856224,0.000111684124043078,0.232415972883123
"516","520",670.44,"Unincorporated Areas",216,4.7,668.133204048701,2.30679595129902,0.00230392348705401,740.56710751804,3.7462083367471e-09,0.00311987140983677
"517","521",918.08,"Unincorporated Areas",120,2.62,887.204908655638,30.8750913443617,0.00142210333033856,740.566543323697,4.13509793409302e-07,0.0417391809560586
"518","522",453,"Unincorporated Areas",11,0.39,1124.72844735238,-671.728447352384,0.00227495388915395,740.298277617019,0.000313646447233407,-0.908479118651569
"519","523",890.9,"City of Capitola",34,0.77,1394.95333767164,-504.053337671638,0.00712572633523089,740.415010207848,0.000558593213058802,-0.683370161374321
"520","524",890.9,"City of Capitola",24,0.55,1418.05720882328,-527.157208823275,0.00727884733981239,740.400719980788,0.000624295781781678,-0.714748344105102
"521","525",1244.24,"City of Santa Cruz",79,2.5,1019.95869196303,224.28130803697,0.00406606607303464,740.537092001485,6.27193535613763e-05,0.303601883269462
"522","526",1150.62,"Unincorporated Areas",127,2.95,856.042177381196,294.577822618804,0.00143620244540344,740.515461122059,3.80159777818348e-05,0.398234411958188
"523","527",256.7,"Unincorporated Areas",165,3.66,778.97895964705,-522.27895964705,0.0016508068161158,740.404706410344,0.000137416351341461,-0.706135329363545
"524","528",616.08,"Unincorporated Areas",276,6.21,513.327567599239,102.752432400761,0.00389577974887168,740.560811152242,1.26087228879758e-05,0.13908053973183
"525","529",576.82,"City of Capitola",80,1.78,1288.84587152716,-712.025871527155,0.00665389839971935,740.263716554929,0.00103984491264684,-0.965099574509123
"526","530",1072.1,"Unincorporated Areas",16,0.37,1124.24868672474,-52.1486867247393,0.00228590349443977,740.565490712736,1.89947887665621e-06,-0.0705288768236941
"527","531",742.92,"City of Capitola",62,1.38,1330.7735219062,-587.8535219062,0.00679629037514129,740.36029293512,0.000724161697905234,-0.796850049447239
"528","532",993.58,"Unincorporated Areas",32,0.72,1087.45283403517,-93.8728340351682,0.0020274120999182,740.561862733736,5.45615513229629e-06,-0.126942564956778
"529","533",1295.58,"City of Santa Cruz",193,4.31,816.023623248404,479.556376751596,0.00451051368432753,740.429798154704,0.00031837138848161,0.64930384908824
"530","534",486.22,"Unincorporated Areas",68,1.65,992.525358328905,-506.305358328905,0.00155815838966722,740.414503750755,0.000121868971481556,-0.684506825883347
"531","535",1192.9,"City of Santa Cruz",50,1.25,1139.08431113572,53.8156888642818,0.00437267253575382,740.565381872012,3.88573507107163e-06,0.0728596608885496
"532","536",1026.8,"City of Santa Cruz",93,2.15,1043.6555117038,-16.8555117038009,0.00404882253863204,740.56694114758,3.52726888704957e-07,-0.0228165282307561
"533","537",755,"Unincorporated Areas",99,2.24,928.739050799075,-173.739050799075,0.0014296436462776,740.549144797811,1.31633791353405e-05,-0.234873898146463
"534","538",434.88,"Unincorporated Areas",157,3.55,791.840798517749,-356.960798517749,0.00159838779046152,740.49125550325,6.21462169255895e-05,-0.482608018709709
"535","539",3796.14,"City of Santa Cruz",7,0.16,1250.69552010727,2545.44447989273,0.00515180602732635,736.686168729649,0.0102582946769759,3.44756026715611
"536","540",1812,"Unincorporated Areas",34,0.78,1081.46933058045,730.53066941955,0.00198768010021969,740.24923195434,0.000323931836468005,0.987863975122556
"537","541",1132.5,"Unincorporated Areas",139,3.21,828.658214305329,303.841785694671,0.00148748891766176,740.512158517028,4.1893221520184e-05,0.410768744229416
"538","542",453,"City of Capitola",369,8.42,597.125892664952,-144.125892664952,0.0128421396038601,740.554604402657,8.32626506781325e-05,-0.1959635742609
"539","543",2702.9,"City of Capitola",43,1.03,1368.87927789065,1334.02072210935,0.00695844263320236,739.50125693229,0.00381948138117313,1.80844585297711
"540","544",981.5,"Unincorporated Areas",81,1.86,968.963289647632,12.5367103523685,0.0014980539249916,740.567017137575,7.18288380681898e-08,0.0169486761026891
"541","545",860.7,"City of Capitola",34,0.79,1393.24992614115,-532.54992614115,0.00710975272790364,740.397326808986,0.000622120777359832,-0.721998594822475
"542","546",419.78,"Unincorporated Areas",92,2.1,943.719372533879,-523.939372533879,0.00144809019830298,740.403705217021,0.000121260242808904,-0.708308344656021
"543","547",196.3,"City of Santa Cruz",23,0.56,1209.64113859148,-1013.34113859148,0.00481540379446989,739.953610243822,0.00151858396506821,-1.3722413358679
"544","548",274.82,"City of Capitola",231,5.35,918.855114159377,-644.035114159377,0.00793512240631191,740.318580498622,0.00101717251479731,-0.873506528900822
"545","549",353.34,"Unincorporated Areas",150,3.48,800.859179895844,-447.519179895844,0.00156432916766123,740.447886209811,9.55901875695449e-05,-0.605031874420348
"546","550",425.82,"Unincorporated Areas",98,2.4,915.548392986796,-489.728392986796,0.00140857609221332,740.424355517032,0.000103042706719516,-0.66204576810874
"547","551",1111.36,"Unincorporated Areas",227,5.27,614.782996681893,496.577003318107,0.00275753421549328,740.420135916761,0.000207967097355509,0.67175803121366
"548","552",362.4,"Unincorporated Areas",162,3.84,764.958159167536,-402.558159167536,0.00170277323766643,740.470627210895,8.42163461446043e-05,-0.544283723409408
"549","553",437.9,"Unincorporated Areas",87,2.03,951.864485048722,-513.964485048722,0.00145877701608879,740.409866868873,0.00011755068843838,-0.694827113175172
"550","554",1667.04,"Unincorporated Areas",187,4.36,709.753598584175,957.286401415825,0.00200181713528953,740.021175121636,0.000560209826245802,1.29450478574043
"551","555",365.42,"Unincorporated Areas",113,2.67,886.002820850804,-520.582820850804,0.00140794182340876,740.405798897641,0.00011638317496517,-0.703756508659879
"552","556",480.18,"Unincorporated Areas",518,12.11,-94.8443663484461,575.024366348446,0.0181145337072613,740.366941321864,0.00188964417655054,0.783939374688184
"553","557",1093.24,"Unincorporated Areas",92,2.17,937.757432177171,155.482567822829,0.00143436626137397,740.552722097055,1.05772381054546e-05,0.210193868254052
"554","558",256.7,"Unincorporated Areas",214,5.01,642.603594189387,-385.903594189387,0.0025056751220601,740.47837455768,0.000114067935804929,-0.521975660711892
"555","559",286.9,"Unincorporated Areas",7,0.18,1144.36080614902,-857.460806149017,0.00244552922218511,740.128935594108,0.000549579108578672,-1.15977198580684
"556","560",1552.28,"Unincorporated Areas",93,2.19,935.617386215056,616.662613784944,0.00143168038434087,740.340744745156,0.000166068700688336,0.833653107833787
"557","561",552.66,"City of Capitola",145,3.42,1120.78488797139,-568.124887971386,0.00664083673670573,740.373973806508,0.000660693250470452,-0.770047135628346
"558","562",1506.98,"City of Santa Cruz",13,0.31,1235.30012703885,271.679872961148,0.00501884103472637,740.52302067216,0.000113812692765323,0.367939727986115
"559","563",1020.76,"Unincorporated Areas",116,2.93,862.548567659577,158.211432340423,0.00142522200610763,740.552212729702,1.08817589381219e-05,0.213881987977877
"560","564",468.1,"City of Santa Cruz",8,1.62,1125.90984395001,-657.809843950006,0.00452762683637484,740.308721374528,0.000601332920044078,-0.890660943383058
"561","565",437.9,"Unincorporated Areas",8,0.19,1143.07246595215,-705.172465952147,0.00243644507767577,740.270788435151,0.000370312363738602,-0.953787673491898
"562","566",256.7,"Unincorporated Areas",142,3.36,814.572724531787,-557.872724531787,0.00152149516585541,740.381837268047,0.000144465929286455,-0.754210222453135
"563","567",1244.24,"Unincorporated Areas",23,0.55,1105.86154192896,138.378458071042,0.00214765868631998,740.55570553038,1.25623739498452e-05,0.187138003841437
"564","568",1090.22,"Unincorporated Areas",41,0.98,1061.37877425418,28.841225745819,0.00186469091295235,740.566615391286,4.73540889476501e-07,0.0389982977071125
"565","569",845.6,"City of Capitola",38,0.95,1377.87609617074,-532.276096170737,0.00700052774909488,740.397520043552,0.000611798930733419,-0.721587664116079
"566","570",1153.64,"Unincorporated Areas",306,7.31,406.540900473586,747.099099526414,0.00551206465703222,740.233467701196,0.000946179932817017,1.01205729463035
"567","571",966.4,"Unincorporated Areas",12,0.38,1125.143518686,-158.743518686002,0.00228125820277215,740.552099483897,1.7565164824e-05,-0.214693345418754
"568","572",875.8,"City of Santa Cruz",24,1.3,1146.17827753179,-270.378277531791,0.00444850515831091,740.523467153478,9.98003987357923e-05,-0.36607205613223
"569","573",1355.98,"Unincorporated Areas",68,1.76,983.15659491122,372.82340508878,0.00152424963198664,740.484369770995,6.46382268092153e-05,0.504035416635575
